,SurveyYear,level_2,Val,type
1290,2011,OperatingExpensesperTeamMensTeam,26954.0,OperatingExpensesperTeamMensTeam0.25
1291,2011,OperatingExpensesperParticipantWomensTeam,1731.0,OperatingExpensesperParticipantWomensTeam0.25
1292,2011,OperatingExpensesperTeamWomensTeam,24134.0,OperatingExpensesperTeamWomensTeam0.25
1293,2011,TotalOperatingExpensesMensTeamandWomensTeam,51912.0,TotalOperatingExpensesMensTeamandWomensTeam0.25
1294,2011,RevenuesMensTeam,101978.5,RevenuesMensTeam0.25
1295,2011,RevenuesWomensTeam,92559.5,RevenuesWomensTeam0.25
1296,2011,TotalRevenuesForMensTeamandWomensTeam,186098.0,TotalRevenuesForMensTeamandWomensTeam0.25
1297,2011,TotalRevenuesMensTeamandMenCoedTeam,98892.0,TotalRevenuesMensTeamandMenCoedTeam0.25
1298,2011,TotalRevenuesWomensTeamandWomenCoedTeam,84135.0,TotalRevenuesWomensTeamandWomenCoedTeam0.25
1299,2011,TotalRevenuesMensTeamWomensTeamandCoedTeam,186098.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.25
1300,2011,ExpensesMensTeam,99925.5,ExpensesMensTeam0.25
1301,2011,ExpensesWomensTeam,90167.5,ExpensesWomensTeam0.25
1302,2011,TotalExpensesMensTeamandWomensTeam,180736.0,TotalExpensesMensTeamandWomensTeam0.25
1303,2011,TotalExpensesMensTeamandMenCoedTeam,96580.0,TotalExpensesMensTeamandMenCoedTeam0.25
1304,2011,TotalExpensesWomensTeamandWomenCoedTeam,83251.0,TotalExpensesWomensTeamandWomenCoedTeam0.25
1305,2011,TotalExpensesMensTeamWomensTeamandCoedTeam,180736.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.25
1306,2011,UNITID,179894.0,UNITID0.5
1307,2011,ClassificationName,7.0,ClassificationName0.5
1308,2011,SanctionCode,1.0,SanctionCode0.5
1309,2011,MaleUndergraduates,1039.0,MaleUndergraduates0.5
1310,2011,FemaleUndergraduates,1379.0,FemaleUndergraduates0.5
1311,2011,TotalUndergraduates,2427.0,TotalUndergraduates0.5
1312,2011,SportCode,2.0,SportCode0.5
1313,2011,ParticipantsMensTeam,15.0,ParticipantsMensTeam0.5
1314,2011,ParticipantsWomensTeam,14.0,ParticipantsWomensTeam0.5
1315,2011,TotalParticipantsMensTeamMenCoedTeam,15.0,TotalParticipantsMensTeamMenCoedTeam0.5
1316,2011,TotalParticipantsWomensTeamWomenCoedTeam,14.0,TotalParticipantsWomensTeamWomenCoedTeam0.5
1317,2011,OperatingExpensesperParticipantMensTeam,2639.0,OperatingExpensesperParticipantMensTeam0.5
1318,2011,OperatingExpensesperTeamMensTeam,43149.0,OperatingExpensesperTeamMensTeam0.5
1319,2011,OperatingExpensesperParticipantWomensTeam,2672.0,OperatingExpensesperParticipantWomensTeam0.5
1320,2011,OperatingExpensesperTeamWomensTeam,38655.0,OperatingExpensesperTeamWomensTeam0.5
1321,2011,TotalOperatingExpensesMensTeamandWomensTeam,81956.0,TotalOperatingExpensesMensTeamandWomensTeam0.5
1322,2011,RevenuesMensTeam,220464.0,RevenuesMensTeam0.5
1323,2011,RevenuesWomensTeam,188506.0,RevenuesWomensTeam0.5
1324,2011,TotalRevenuesForMensTeamandWomensTeam,392426.0,TotalRevenuesForMensTeamandWomensTeam0.5
1325,2011,TotalRevenuesMensTeamandMenCoedTeam,216233.0,TotalRevenuesMensTeamandMenCoedTeam0.5
1326,2011,TotalRevenuesWomensTeamandWomenCoedTeam,178904.0,TotalRevenuesWomensTeamandWomenCoedTeam0.5
1327,2011,TotalRevenuesMensTeamWomensTeamandCoedTeam,392426.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.5
1328,2011,ExpensesMensTeam,217448.0,ExpensesMensTeam0.5
1329,2011,ExpensesWomensTeam,188805.0,ExpensesWomensTeam0.5
1330,2011,TotalExpensesMensTeamandWomensTeam,387205.0,TotalExpensesMensTeamandWomensTeam0.5
1331,2011,TotalExpensesMensTeamandMenCoedTeam,209652.0,TotalExpensesMensTeamandMenCoedTeam0.5
1332,2011,TotalExpensesWomensTeamandWomenCoedTeam,178904.0,TotalExpensesWomensTeamandWomenCoedTeam0.5
1333,2011,TotalExpensesMensTeamWomensTeamandCoedTeam,387205.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.5
1334,2011,UNITID,212106.0,UNITID0.75
1335,2011,ClassificationName,10.0,ClassificationName0.75
1336,2011,SanctionCode,3.0,SanctionCode0.75
1337,2011,MaleUndergraduates,2347.0,MaleUndergraduates0.75
1338,2011,FemaleUndergraduates,2892.0,FemaleUndergraduates0.75
1339,2011,TotalUndergraduates,5180.0,TotalUndergraduates0.75
1340,2011,SportCode,2.0,SportCode0.75
1341,2011,ParticipantsMensTeam,17.0,ParticipantsMensTeam0.75
1342,2011,ParticipantsWomensTeam,16.0,ParticipantsWomensTeam0.75
1343,2011,TotalParticipantsMensTeamMenCoedTeam,17.0,TotalParticipantsMensTeamMenCoedTeam0.75
1344,2011,TotalParticipantsWomensTeamWomenCoedTeam,16.0,TotalParticipantsWomensTeamWomenCoedTeam0.75
1345,2011,OperatingExpensesperParticipantMensTeam,5934.0,OperatingExpensesperParticipantMensTeam0.75
1346,2011,OperatingExpensesperTeamMensTeam,84986.0,OperatingExpensesperTeamMensTeam0.75
1347,2011,OperatingExpensesperParticipantWomensTeam,5226.0,OperatingExpensesperParticipantWomensTeam0.75
1348,2011,OperatingExpensesperTeamWomensTeam,78650.0,OperatingExpensesperTeamWomensTeam0.75
1349,2011,TotalOperatingExpensesMensTeamandWomensTeam,162768.0,TotalOperatingExpensesMensTeamandWomensTeam0.75
1350,2011,RevenuesMensTeam,534803.5,RevenuesMensTeam0.75
1351,2011,RevenuesWomensTeam,440519.5,RevenuesWomensTeam0.75
1352,2011,TotalRevenuesForMensTeamandWomensTeam,985560.0,TotalRevenuesForMensTeamandWomensTeam0.75
1353,2011,TotalRevenuesMensTeamandMenCoedTeam,530827.0,TotalRevenuesMensTeamandMenCoedTeam0.75
1354,2011,TotalRevenuesWomensTeamandWomenCoedTeam,433673.0,TotalRevenuesWomensTeamandWomenCoedTeam0.75
1355,2011,TotalRevenuesMensTeamWomensTeamandCoedTeam,985560.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.75
1356,2011,ExpensesMensTeam,531602.5,ExpensesMensTeam0.75
1357,2011,ExpensesWomensTeam,462873.5,ExpensesWomensTeam0.75
1358,2011,TotalExpensesMensTeamandWomensTeam,960752.0,TotalExpensesMensTeamandWomensTeam0.75
1359,2011,TotalExpensesMensTeamandMenCoedTeam,524622.0,TotalExpensesMensTeamandMenCoedTeam0.75
1360,2011,TotalExpensesWomensTeamandWomenCoedTeam,449056.0,TotalExpensesWomensTeamandWomenCoedTeam0.75
1361,2011,TotalExpensesMensTeamWomensTeamandCoedTeam,960752.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.75
1362,2011,UNITID,230064.6,UNITID0.9
1363,2011,ClassificationName,13.0,ClassificationName0.9
1364,2011,SanctionCode,3.0,SanctionCode0.9
1365,2011,MaleUndergraduates,5049.200000000001,MaleUndergraduates0.9
1366,2011,FemaleUndergraduates,5865.000000000002,FemaleUndergraduates0.9
1367,2011,TotalUndergraduates,10867.400000000005,TotalUndergraduates0.9
1368,2011,SportCode,2.0,SportCode0.9
1369,2011,ParticipantsMensTeam,21.0,ParticipantsMensTeam0.9
1370,2011,ParticipantsWomensTeam,19.0,ParticipantsWomensTeam0.9
1371,2011,TotalParticipantsMensTeamMenCoedTeam,21.0,TotalParticipantsMensTeamMenCoedTeam0.9
1372,2011,TotalParticipantsWomensTeamWomenCoedTeam,19.0,TotalParticipantsWomensTeamWomenCoedTeam0.9
1373,2011,OperatingExpensesperParticipantMensTeam,25085.2,OperatingExpensesperParticipantMensTeam0.9
1374,2011,OperatingExpensesperTeamMensTeam,363493.00000000006,OperatingExpensesperTeamMensTeam0.9
1375,2011,OperatingExpensesperParticipantWomensTeam,15388.6,OperatingExpensesperParticipantWomensTeam0.9
1376,2011,OperatingExpensesperTeamWomensTeam,231541.6000000001,OperatingExpensesperTeamWomensTeam0.9
1377,2011,TotalOperatingExpensesMensTeamandWomensTeam,600814.6000000001,TotalOperatingExpensesMensTeamandWomensTeam0.9
1378,2011,RevenuesMensTeam,1850542.1999999997,RevenuesMensTeam0.9
1379,2011,RevenuesWomensTeam,1096632.8000000003,RevenuesWomensTeam0.9
1380,2011,TotalRevenuesForMensTeamandWomensTeam,3064778.4,TotalRevenuesForMensTeamandWomensTeam0.9
1381,2011,TotalRevenuesMensTeamandMenCoedTeam,1802206.600000002,TotalRevenuesMensTeamandMenCoedTeam0.9
1382,2011,TotalRevenuesWomensTeamandWomenCoedTeam,1081612.4000000004,TotalRevenuesWomensTeamandWomenCoedTeam0.9
1383,2011,TotalRevenuesMensTeamWomensTeamandCoedTeam,3064778.4,TotalRevenuesMensTeamWomensTeamandCoedTeam0.9
1384,2011,ExpensesMensTeam,1850542.1999999997,ExpensesMensTeam0.9
1385,2011,ExpensesWomensTeam,1274110.2000000002,ExpensesWomensTeam0.9
1386,2011,TotalExpensesMensTeamandWomensTeam,3090337.000000001,TotalExpensesMensTeamandWomensTeam0.9
1387,2011,TotalExpensesMensTeamandMenCoedTeam,1810642.6000000015,TotalExpensesMensTeamandMenCoedTeam0.9
1388,2011,TotalExpensesWomensTeamandWomenCoedTeam,1260285.8,TotalExpensesWomensTeamandWomenCoedTeam0.9
1389,2011,TotalExpensesMensTeamWomensTeamandCoedTeam,3090337.000000001,TotalExpensesMensTeamWomensTeamandCoedTeam0.9
1390,2012,UNITID,123478.6,UNITID0.1
1391,2012,ClassificationName,2.0,ClassificationName0.1
1392,2012,SanctionCode,1.0,SanctionCode0.1
1393,2012,MaleUndergraduates,327.0,MaleUndergraduates0.1
1394,2012,FemaleUndergraduates,385.8,FemaleUndergraduates0.1
1395,2012,TotalUndergraduates,775.8,TotalUndergraduates0.1
1396,2012,SportCode,2.0,SportCode0.1
1397,2012,ParticipantsMensTeam,12.0,ParticipantsMensTeam0.1
1398,2012,ParticipantsWomensTeam,11.0,ParticipantsWomensTeam0.1
1399,2012,TotalParticipantsMensTeamMenCoedTeam,12.0,TotalParticipantsMensTeamMenCoedTeam0.1
1400,2012,TotalParticipantsWomensTeamWomenCoedTeam,10.0,TotalParticipantsWomensTeamWomenCoedTeam0.1
1401,2012,OperatingExpensesperParticipantMensTeam,1131.8,OperatingExpensesperParticipantMensTeam0.1
1402,2012,OperatingExpensesperTeamMensTeam,18071.800000000003,OperatingExpensesperTeamMensTeam0.1
1403,2012,OperatingExpensesperParticipantWomensTeam,1135.0,OperatingExpensesperParticipantWomensTeam0.1
1404,2012,OperatingExpensesperTeamWomensTeam,14951.800000000001,OperatingExpensesperTeamWomensTeam0.1
1405,2012,TotalOperatingExpensesMensTeamandWomensTeam,33764.4,TotalOperatingExpensesMensTeamandWomensTeam0.1
1406,2012,RevenuesMensTeam,52111.0,RevenuesMensTeam0.1
1407,2012,RevenuesWomensTeam,49051.5,RevenuesWomensTeam0.1
1408,2012,TotalRevenuesForMensTeamandWomensTeam,98084.0,TotalRevenuesForMensTeamandWomensTeam0.1
1409,2012,TotalRevenuesMensTeamandMenCoedTeam,49639.80000000001,TotalRevenuesMensTeamandMenCoedTeam0.1
1410,2012,TotalRevenuesWomensTeamandWomenCoedTeam,40480.0,TotalRevenuesWomensTeamandWomenCoedTeam0.1
1411,2012,TotalRevenuesMensTeamWomensTeamandCoedTeam,98084.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.1
1412,2012,ExpensesMensTeam,51508.3,ExpensesMensTeam0.1
1413,2012,ExpensesWomensTeam,47888.0,ExpensesWomensTeam0.1
1414,2012,TotalExpensesMensTeamandWomensTeam,95053.6,TotalExpensesMensTeamandWomensTeam0.1
1415,2012,TotalExpensesMensTeamandMenCoedTeam,48363.00000000001,TotalExpensesMensTeamandMenCoedTeam0.1
1416,2012,TotalExpensesWomensTeamandWomenCoedTeam,40336.8,TotalExpensesWomensTeamandWomenCoedTeam0.1
1417,2012,TotalExpensesMensTeamWomensTeamandCoedTeam,95053.6,TotalExpensesMensTeamWomensTeamandCoedTeam0.1
1418,2012,UNITID,150569.0,UNITID0.25
1419,2012,ClassificationName,4.0,ClassificationName0.25
1420,2012,SanctionCode,1.0,SanctionCode0.25
1421,2012,MaleUndergraduates,551.5,MaleUndergraduates0.25
1422,2012,FemaleUndergraduates,702.5,FemaleUndergraduates0.25
1423,2012,TotalUndergraduates,1270.5,TotalUndergraduates0.25
1424,2012,SportCode,2.0,SportCode0.25
1425,2012,ParticipantsMensTeam,14.0,ParticipantsMensTeam0.25
1426,2012,ParticipantsWomensTeam,13.0,ParticipantsWomensTeam0.25
1427,2012,TotalParticipantsMensTeamMenCoedTeam,14.0,TotalParticipantsMensTeamMenCoedTeam0.25
1428,2012,TotalParticipantsWomensTeamWomenCoedTeam,12.0,TotalParticipantsWomensTeamWomenCoedTeam0.25
1429,2012,OperatingExpensesperParticipantMensTeam,1695.0,OperatingExpensesperParticipantMensTeam0.25
1430,2012,OperatingExpensesperTeamMensTeam,27912.5,OperatingExpensesperTeamMensTeam0.25
1431,2012,OperatingExpensesperParticipantWomensTeam,1742.0,OperatingExpensesperParticipantWomensTeam0.25
1432,2012,OperatingExpensesperTeamWomensTeam,24663.0,OperatingExpensesperTeamWomensTeam0.25
1433,2012,TotalOperatingExpensesMensTeamandWomensTeam,53340.0,TotalOperatingExpensesMensTeamandWomensTeam0.25
1434,2012,RevenuesMensTeam,106176.0,RevenuesMensTeam0.25
1435,2012,RevenuesWomensTeam,96985.25,RevenuesWomensTeam0.25
1436,2012,TotalRevenuesForMensTeamandWomensTeam,196198.5,TotalRevenuesForMensTeamandWomensTeam0.25
1437,2012,TotalRevenuesMensTeamandMenCoedTeam,101848.0,TotalRevenuesMensTeamandMenCoedTeam0.25
1438,2012,TotalRevenuesWomensTeamandWomenCoedTeam,88088.5,TotalRevenuesWomensTeamandWomenCoedTeam0.25
1439,2012,TotalRevenuesMensTeamWomensTeamandCoedTeam,196198.5,TotalRevenuesMensTeamWomensTeamandCoedTeam0.25
1440,2012,ExpensesMensTeam,103330.25,ExpensesMensTeam0.25
1441,2012,ExpensesWomensTeam,96241.25,ExpensesWomensTeam0.25
1442,2012,TotalExpensesMensTeamandWomensTeam,188564.5,TotalExpensesMensTeamandWomensTeam0.25
1443,2012,TotalExpensesMensTeamandMenCoedTeam,99352.0,TotalExpensesMensTeamandMenCoedTeam0.25
1444,2012,TotalExpensesWomensTeamandWomenCoedTeam,85850.5,TotalExpensesWomensTeamandWomenCoedTeam0.25
1445,2012,TotalExpensesMensTeamWomensTeamandCoedTeam,188564.5,TotalExpensesMensTeamWomensTeamandCoedTeam0.25
1446,2012,UNITID,179715.0,UNITID0.5
1447,2012,ClassificationName,7.0,ClassificationName0.5
1448,2012,SanctionCode,1.0,SanctionCode0.5
1449,2012,MaleUndergraduates,1029.0,MaleUndergraduates0.5
1450,2012,FemaleUndergraduates,1343.0,FemaleUndergraduates0.5
1451,2012,TotalUndergraduates,2381.0,TotalUndergraduates0.5
1452,2012,SportCode,2.0,SportCode0.5
1453,2012,ParticipantsMensTeam,15.0,ParticipantsMensTeam0.5
1454,2012,ParticipantsWomensTeam,14.0,ParticipantsWomensTeam0.5
1455,2012,TotalParticipantsMensTeamMenCoedTeam,15.0,TotalParticipantsMensTeamMenCoedTeam0.5
1456,2012,TotalParticipantsWomensTeamWomenCoedTeam,14.0,TotalParticipantsWomensTeamWomenCoedTeam0.5
1457,2012,OperatingExpensesperParticipantMensTeam,2719.0,OperatingExpensesperParticipantMensTeam0.5
1458,2012,OperatingExpensesperTeamMensTeam,45424.0,OperatingExpensesperTeamMensTeam0.5
1459,2012,OperatingExpensesperParticipantWomensTeam,2791.0,OperatingExpensesperParticipantWomensTeam0.5
1460,2012,OperatingExpensesperTeamWomensTeam,40448.0,OperatingExpensesperTeamWomensTeam0.5
1461,2012,TotalOperatingExpensesMensTeamandWomensTeam,85872.0,TotalOperatingExpensesMensTeamandWomensTeam0.5
1462,2012,RevenuesMensTeam,220210.5,RevenuesMensTeam0.5
1463,2012,RevenuesWomensTeam,194087.5,RevenuesWomensTeam0.5
1464,2012,TotalRevenuesForMensTeamandWomensTeam,399435.0,TotalRevenuesForMensTeamandWomensTeam0.5
1465,2012,TotalRevenuesMensTeamandMenCoedTeam,216116.0,TotalRevenuesMensTeamandMenCoedTeam0.5
1466,2012,TotalRevenuesWomensTeamandWomenCoedTeam,185159.0,TotalRevenuesWomensTeamandWomenCoedTeam0.5
1467,2012,TotalRevenuesMensTeamWomensTeamandCoedTeam,399435.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.5
1468,2012,ExpensesMensTeam,218605.0,ExpensesMensTeam0.5
1469,2012,ExpensesWomensTeam,197971.5,ExpensesWomensTeam0.5
1470,2012,TotalExpensesMensTeamandWomensTeam,398680.0,TotalExpensesMensTeamandWomensTeam0.5
1471,2012,TotalExpensesMensTeamandMenCoedTeam,213069.0,TotalExpensesMensTeamandMenCoedTeam0.5
1472,2012,TotalExpensesWomensTeamandWomenCoedTeam,185159.0,TotalExpensesWomensTeamandWomenCoedTeam0.5
1473,2012,TotalExpensesMensTeamWomensTeamandCoedTeam,398680.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.5
1474,2012,UNITID,212080.0,UNITID0.75
1475,2012,ClassificationName,10.0,ClassificationName0.75
1476,2012,SanctionCode,3.0,SanctionCode0.75
1477,2012,MaleUndergraduates,2324.5,MaleUndergraduates0.75
1478,2012,FemaleUndergraduates,2828.5,FemaleUndergraduates0.75
1479,2012,TotalUndergraduates,5184.0,TotalUndergraduates0.75
1480,2012,SportCode,2.0,SportCode0.75
1481,2012,ParticipantsMensTeam,17.0,ParticipantsMensTeam0.75
1482,2012,ParticipantsWomensTeam,16.0,ParticipantsWomensTeam0.75
1483,2012,TotalParticipantsMensTeamMenCoedTeam,17.0,TotalParticipantsMensTeamMenCoedTeam0.75
1484,2012,TotalParticipantsWomensTeamWomenCoedTeam,16.0,TotalParticipantsWomensTeamWomenCoedTeam0.75
1485,2012,OperatingExpensesperParticipantMensTeam,5875.5,OperatingExpensesperParticipantMensTeam0.75
1486,2012,OperatingExpensesperTeamMensTeam,91899.0,OperatingExpensesperTeamMensTeam0.75
1487,2012,OperatingExpensesperParticipantWomensTeam,5442.5,OperatingExpensesperParticipantWomensTeam0.75
1488,2012,OperatingExpensesperTeamWomensTeam,80307.0,OperatingExpensesperTeamWomensTeam0.75
1489,2012,TotalOperatingExpensesMensTeamandWomensTeam,169907.0,TotalOperatingExpensesMensTeamandWomensTeam0.75
1490,2012,RevenuesMensTeam,578454.5,RevenuesMensTeam0.75
1491,2012,RevenuesWomensTeam,467320.25,RevenuesWomensTeam0.75
1492,2012,TotalRevenuesForMensTeamandWomensTeam,1036325.0,TotalRevenuesForMensTeamandWomensTeam0.75
1493,2012,TotalRevenuesMensTeamandMenCoedTeam,568997.5,TotalRevenuesMensTeamandMenCoedTeam0.75
1494,2012,TotalRevenuesWomensTeamandWomenCoedTeam,452264.0,TotalRevenuesWomensTeamandWomenCoedTeam0.75
1495,2012,TotalRevenuesMensTeamWomensTeamandCoedTeam,1036325.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.75
1496,2012,ExpensesMensTeam,574445.5,ExpensesMensTeam0.75
1497,2012,ExpensesWomensTeam,485614.75,ExpensesWomensTeam0.75
1498,2012,TotalExpensesMensTeamandWomensTeam,1016574.0,TotalExpensesMensTeamandWomensTeam0.75
1499,2012,TotalExpensesMensTeamandMenCoedTeam,563821.0,TotalExpensesMensTeamandMenCoedTeam0.75
1500,2012,TotalExpensesWomensTeamandWomenCoedTeam,470908.5,TotalExpensesWomensTeamandWomenCoedTeam0.75
1501,2012,TotalExpensesMensTeamWomensTeamandCoedTeam,1016574.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.75
1502,2012,UNITID,230064.6,UNITID0.9
1503,2012,ClassificationName,13.0,ClassificationName0.9
1504,2012,SanctionCode,3.0,SanctionCode0.9
1505,2012,MaleUndergraduates,4892.2,MaleUndergraduates0.9
1506,2012,FemaleUndergraduates,5656.800000000002,FemaleUndergraduates0.9
1507,2012,TotalUndergraduates,10443.400000000001,TotalUndergraduates0.9
1508,2012,SportCode,2.0,SportCode0.9
1509,2012,ParticipantsMensTeam,21.0,ParticipantsMensTeam0.9
1510,2012,ParticipantsWomensTeam,20.0,ParticipantsWomensTeam0.9
1511,2012,TotalParticipantsMensTeamMenCoedTeam,21.0,TotalParticipantsMensTeamMenCoedTeam0.9
1512,2012,TotalParticipantsWomensTeamWomenCoedTeam,20.0,TotalParticipantsWomensTeamWomenCoedTeam0.9
1513,2012,OperatingExpensesperParticipantMensTeam,24694.0,OperatingExpensesperParticipantMensTeam0.9
1514,2012,OperatingExpensesperTeamMensTeam,387890.8000000001,OperatingExpensesperTeamMensTeam0.9
1515,2012,OperatingExpensesperParticipantWomensTeam,15845.2,OperatingExpensesperParticipantWomensTeam0.9
1516,2012,OperatingExpensesperTeamWomensTeam,240714.00000000012,OperatingExpensesperTeamWomensTeam0.9
1517,2012,TotalOperatingExpensesMensTeamandWomensTeam,620085.4000000003,TotalOperatingExpensesMensTeamandWomensTeam0.9
1518,2012,RevenuesMensTeam,1922571.2000000004,RevenuesMensTeam0.9
1519,2012,RevenuesWomensTeam,1204388.4000000001,RevenuesWomensTeam0.9
1520,2012,TotalRevenuesForMensTeamandWomensTeam,3265021.6000000006,TotalRevenuesForMensTeamandWomensTeam0.9
1521,2012,TotalRevenuesMensTeamandMenCoedTeam,1864566.400000002,TotalRevenuesMensTeamandMenCoedTeam0.9
1522,2012,TotalRevenuesWomensTeamandWomenCoedTeam,1171642.0000000007,TotalRevenuesWomensTeamandWomenCoedTeam0.9
1523,2012,TotalRevenuesMensTeamWomensTeamandCoedTeam,3265021.6000000006,TotalRevenuesMensTeamWomensTeamandCoedTeam0.9
1524,2012,ExpensesMensTeam,1853256.0000000005,ExpensesMensTeam0.9
1525,2012,ExpensesWomensTeam,1335976.9000000001,ExpensesWomensTeam0.9
1526,2012,TotalExpensesMensTeamandWomensTeam,3252636.2,TotalExpensesMensTeamandWomensTeam0.9
1527,2012,TotalExpensesMensTeamandMenCoedTeam,1844681.4000000001,TotalExpensesMensTeamandMenCoedTeam0.9
1528,2012,TotalExpensesWomensTeamandWomenCoedTeam,1323665.2,TotalExpensesWomensTeamandWomenCoedTeam0.9
1529,2012,TotalExpensesMensTeamWomensTeamandCoedTeam,3252636.2,TotalExpensesMensTeamWomensTeamandCoedTeam0.9
1530,2013,UNITID,123531.5,UNITID0.1
1531,2013,ClassificationName,2.0,ClassificationName0.1
1532,2013,SanctionCode,1.0,SanctionCode0.1
1533,2013,MaleUndergraduates,332.0,MaleUndergraduates0.1
1534,2013,FemaleUndergraduates,384.0,FemaleUndergraduates0.1
1535,2013,TotalUndergraduates,766.5,TotalUndergraduates0.1
1536,2013,SportCode,2.0,SportCode0.1
1537,2013,ParticipantsMensTeam,13.0,ParticipantsMensTeam0.1
1538,2013,ParticipantsWomensTeam,11.0,ParticipantsWomensTeam0.1
1539,2013,TotalParticipantsMensTeamMenCoedTeam,12.0,TotalParticipantsMensTeamMenCoedTeam0.1
1540,2013,TotalParticipantsWomensTeamWomenCoedTeam,10.0,TotalParticipantsWomensTeamWomenCoedTeam0.1
1541,2013,OperatingExpensesperParticipantMensTeam,1209.0,OperatingExpensesperParticipantMensTeam0.1
1542,2013,OperatingExpensesperTeamMensTeam,19488.5,OperatingExpensesperTeamMensTeam0.1
1543,2013,OperatingExpensesperParticipantWomensTeam,1196.5,OperatingExpensesperParticipantWomensTeam0.1
1544,2013,OperatingExpensesperTeamWomensTeam,15801.0,OperatingExpensesperTeamWomensTeam0.1
1545,2013,TotalOperatingExpensesMensTeamandWomensTeam,36420.0,TotalOperatingExpensesMensTeamandWomensTeam0.1
1546,2013,RevenuesMensTeam,56384.0,RevenuesMensTeam0.1
1547,2013,RevenuesWomensTeam,50816.0,RevenuesWomensTeam0.1
1548,2013,TotalRevenuesForMensTeamandWomensTeam,101476.0,TotalRevenuesForMensTeamandWomensTeam0.1
1549,2013,TotalRevenuesMensTeamandMenCoedTeam,53103.0,TotalRevenuesMensTeamandMenCoedTeam0.1
1550,2013,TotalRevenuesWomensTeamandWomenCoedTeam,42752.5,TotalRevenuesWomensTeamandWomenCoedTeam0.1
1551,2013,TotalRevenuesMensTeamWomensTeamandCoedTeam,101476.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.1
1552,2013,ExpensesMensTeam,55035.8,ExpensesMensTeam0.1
1553,2013,ExpensesWomensTeam,50065.0,ExpensesWomensTeam0.1
1554,2013,TotalExpensesMensTeamandWomensTeam,98792.0,TotalExpensesMensTeamandWomensTeam0.1
1555,2013,TotalExpensesMensTeamandMenCoedTeam,51124.5,TotalExpensesMensTeamandMenCoedTeam0.1
1556,2013,TotalExpensesWomensTeamandWomenCoedTeam,41151.0,TotalExpensesWomensTeamandWomenCoedTeam0.1
1557,2013,TotalExpensesMensTeamWomensTeamandCoedTeam,98792.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.1
1558,2013,UNITID,150620.0,UNITID0.25
1559,2013,ClassificationName,4.0,ClassificationName0.25
1560,2013,SanctionCode,1.0,SanctionCode0.25
1561,2013,MaleUndergraduates,546.5,MaleUndergraduates0.25
1562,2013,FemaleUndergraduates,691.0,FemaleUndergraduates0.25
1563,2013,TotalUndergraduates,1270.0,TotalUndergraduates0.25
1564,2013,SportCode,2.0,SportCode0.25
1565,2013,ParticipantsMensTeam,14.0,ParticipantsMensTeam0.25
1566,2013,ParticipantsWomensTeam,12.0,ParticipantsWomensTeam0.25
1567,2013,TotalParticipantsMensTeamMenCoedTeam,14.0,TotalParticipantsMensTeamMenCoedTeam0.25
1568,2013,TotalParticipantsWomensTeamWomenCoedTeam,12.0,TotalParticipantsWomensTeamWomenCoedTeam0.25
1569,2013,OperatingExpensesperParticipantMensTeam,1749.0,OperatingExpensesperParticipantMensTeam0.25
1570,2013,OperatingExpensesperTeamMensTeam,29053.25,OperatingExpensesperTeamMensTeam0.25
1571,2013,OperatingExpensesperParticipantWomensTeam,1821.5,OperatingExpensesperParticipantWomensTeam0.25
1572,2013,OperatingExpensesperTeamWomensTeam,25978.25,OperatingExpensesperTeamWomensTeam0.25
1573,2013,TotalOperatingExpensesMensTeamandWomensTeam,55365.5,TotalOperatingExpensesMensTeamandWomensTeam0.25
1574,2013,RevenuesMensTeam,113548.0,RevenuesMensTeam0.25
1575,2013,RevenuesWomensTeam,103686.5,RevenuesWomensTeam0.25
1576,2013,TotalRevenuesForMensTeamandWomensTeam,210806.25,TotalRevenuesForMensTeamandWomensTeam0.25
1577,2013,TotalRevenuesMensTeamandMenCoedTeam,110794.5,TotalRevenuesMensTeamandMenCoedTeam0.25
1578,2013,TotalRevenuesWomensTeamandWomenCoedTeam,93771.0,TotalRevenuesWomensTeamandWomenCoedTeam0.25
1579,2013,TotalRevenuesMensTeamWomensTeamandCoedTeam,210806.25,TotalRevenuesMensTeamWomensTeamandCoedTeam0.25
1580,2013,ExpensesMensTeam,112199.5,ExpensesMensTeam0.25
1581,2013,ExpensesWomensTeam,101181.0,ExpensesWomensTeam0.25
1582,2013,TotalExpensesMensTeamandWomensTeam,202143.5,TotalExpensesMensTeamandWomensTeam0.25
1583,2013,TotalExpensesMensTeamandMenCoedTeam,107471.0,TotalExpensesMensTeamandMenCoedTeam0.25
1584,2013,TotalExpensesWomensTeamandWomenCoedTeam,91630.75,TotalExpensesWomensTeamandWomenCoedTeam0.25
